Nz,-69.47005761, -4.29791792, -73.29540385
Iz,15.79299045, 32.99075218, 97.80795614
Rpa,-68.95950317, -57.04210403, 39.54494807
Lpa,-0.95591686, 83.79650784, -24.45632096
Cz,77.74569847, -44.85793471, -28.93610206
S01,-45.997891294, -18.402770831999998, -82.122921228
S02,-20.56498591372, 30.7998394694, -83.8219975954
S03,-6.275155368736001, -1.0111836290000005, -91.9023731752
S04,-5.63571131798, 48.032553569, -69.3246207754
S05,23.963417072, 9.90599975, -81.766775602
S06,20.727949056, -44.231996552, -78.430891324
S07,35.079811459999995, 44.841139796, -58.324958016000004
S08,58.2890501534, -16.79721712361, -64.4421775792
S09,-31.373153177999995, -56.009243553999994, -69.43351222800001
S10,-60.26327780999999, -59.54060067799999, -47.544228254000004
S11,-10.30662811568, -75.05661372559999, -49.631867890399995
S12,-54.399971448, -66.84507286799999, -18.238177356
S13,37.418338966, -71.212117528, -43.754278122
S14,-16.374052296800002, -84.0013671784, -7.341409969100001
S15,30.437394917800003, -83.4778028858, 2.10001532556
S16,-30.721066300000004, -68.472051598, 31.95412029
S17,78.1034329134, -58.40661018419999, 20.091246823139997
S18,12.67220700058, -73.8424217908, 46.7232461632
S19,51.425813582, -54.123673208, 60.27175172999999
S20,-0.67647426776, -47.6691834678, 76.279584297
S21,68.9974932788, 0.6374581528999999, 65.4997096234
S22,34.4328104544, -5.865291108599999, 90.9825157174
S23,-12.54605193714, -16.2861190054, 97.77461103639999
S24,23.577664726000002, 69.324562724, -25.311323992
S25,70.720615718, 26.23569097, -38.781032769999996
S26,64.541807512, 59.198192092, -7.056806138
S27,98.02097580339999, -5.26092979128, -3.893870528199999
S28,44.6052692176, 70.73990300039999, 28.51400587966
S29,86.523704522, 33.14731929, 22.919453992
S30,51.040280538, 40.014092926000004, 72.92221703999999
S31,24.814166416, 72.796777812, 64.459257574
D01,-35.513526351580005, 6.510055868636, -87.88644213180001
D02,-15.178955541559999, -34.0881407316, -87.9853158158
D03,25.711510763, -19.82244793866, -84.7921065164
D04,11.823963954, 32.327981828000006, -77.443912204
D05,49.910593805999994, 17.244064318, -63.62241305
D06,10.406249877999999, 62.467313354, -47.957326324
D07,80.45583259220001, -13.759729356100001, -36.407850626
D08,51.386232811999996, 52.537668744, -34.45889509
D09,87.022038528, 29.864810202, -7.356244531999999
D10,36.090937696, 76.369467934, 2.211095954
D11,95.10258174, 5.525143502000001, 30.360210379999998
D12,69.67973231319999, 53.82681433719999, 22.065755801999998
D13,75.252352632, 26.585606086000002, 52.678574641999994
D14,50.752307171999995, 60.513919292, 53.625783498000004
D15,24.068092395999997, 53.871702324, 83.68943031399999
D16,43.44428848, 17.857683675999997, 85.355858024
D17,-55.72206685, -41.62898727, -69.186302826
D18,8.893332663999999, -64.722199296, -65.600475144
D19,-32.649201316, -75.65712171, -34.201846786
D20,10.321549645040001, -83.4584617092, -23.9217555616
D21,-43.922086666, -71.08992380800001, 6.088006666
D22,61.402627452000004, -67.542658448, -15.749649660000001
D23,-0.11744586399999957, -81.79468285200001, 19.52068155
D24,45.215818858, -74.54324614999999, 35.10535454
D25,-16.6875842526, -63.2146787172, 57.3085877014
D26,75.31047383399999, -41.161822156, 48.565212812
D27,25.796204876799997, -54.834175382199994, 69.9797804578
D28,53.29612392599999, -25.092840702, 75.29034447
D29,17.265470460000003, -30.10802383, 88.69484272999999
D30,6.7296531976, 8.6730864401, 101.679076614
